Country_Name,Country_Code,Series_Name,Series_Code,Year,Value
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.34722421080282
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.02504526252236
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.2533063362378
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,35.8102341689881
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2003,338490.0
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,2003,1.334756883574
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2003,8870090000.0
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-1.26491667612372
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.59362549800787
Bahrain,BHR,"Population, total",SP.POP.TOTL,2003,778256.0
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2003,3.92194796267708
Bahrain,BHR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.65883280302628
Bahrain,BHR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,515957446.808511
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2003,11074813829.7872
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.29644197869368
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,19.8127182977042
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,5.66870773441478
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,16.2267362042167
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,11.4311486959413
Bangladesh,BGD,"Population, total",SP.POP.TOTL,2003,136503206.0
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2003,1.74653680101613
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.00263309760624
Bangladesh,BGD,Military expenditure (current USD),MS.MIL.XPND.CD,2003,719442956.940887
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2003,60158929188.2556
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.73956739963045
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.9785013241938
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,47.1335098925066
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,42.9584047359402
Barbados,BRB,"Population, total",SP.POP.TOTL,2003,267499.0
Barbados,BRB,Population growth (annual %),SP.POP.GROW,2003,0.391045419782759
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2003,3209500000.0
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.17548076923077
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,8.63562770752199
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,28.3978399133474
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,68.9854723668665
Belarus,BLR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,65.156379906358
Belarus,BLR,"Population, total",SP.POP.TOTL,2003,9796749.0
Belarus,BLR,Population growth (annual %),SP.POP.GROW,2003,-0.699809190918934
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.29906390002339
Belarus,BLR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,231563860.43768
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2003,17825444724.4878
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.04319251194431
Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.0294445025288
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.5889639997038
Belgium,BEL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,63.679044325004
Belgium,BEL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.0365085088844
Belgium,BEL,"Population, total",SP.POP.TOTL,2003,10376133.0
Belgium,BEL,Population growth (annual %),SP.POP.GROW,2003,0.418641508069053
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.21498815616525
Belgium,BEL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,3875697772.32025
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2003,318082528506.588
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.03798254902905
Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,10.500088108752
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.31808274663101
Belize,BLZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.981205536867
Belize,BLZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,44.7365546572543
Belize,BLZ,"Population, total",SP.POP.TOTL,2003,263998.0
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2003,3.08148654198932
Belize,BLZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.658829265439533
Belize,BLZ,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8552225.0
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2003,1303381860.75674
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.66522532391241
Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,24.4539837351198
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.48724246145441
Benin,BEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,22.9719333073503
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,18.6442972500831
Benin,BEN,"Population, total",SP.POP.TOTL,2003,7659208.0
Benin,BEN,Population growth (annual %),SP.POP.GROW,2003,3.01427811282378
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,2.28315997123718
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2003,5349258094.48239
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.44357677591658
Bermuda,BMU,"Population, total",SP.POP.TOTL,2003,63325.0
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,2003,0.65432713630377
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2003,4186525000.0
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.41070667687531
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.57230861693335
Bhutan,BTN,"Population, total",SP.POP.TOTL,2003,634627.0
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2003,2.48546106253177
Bolivia,BOL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,13.4272369562791
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.33727499671534
Bolivia,BOL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,26.3671019920853
Bolivia,BOL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,25.6007344519017
Bolivia,BOL,"Population, total",SP.POP.TOTL,2003,9057378.0
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2003,1.74628939852943
Bolivia,BOL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.14548339823865
Bolivia,BOL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,173406474.535753
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2003,8082399639.54305
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.71133983700673
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,8.10501842544062
Bosnia and Herzegovina,BIH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,59.9814720336208
Bosnia and Herzegovina,BIH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,20.5879852303156
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2003,4183757.0
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,2003,-0.349623550237269
Bosnia and Herzegovina,BIH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.41669769045157
Bosnia and Herzegovina,BIH,Military expenditure (current USD),MS.MIL.XPND.CD,2003,202282838.891357
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2003,8498894359.38629
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.8671387951343
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.72238695522266
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,9.18990265632739
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,37.007184681116
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,48.8268578340104
Botswana,BWA,"Population, total",SP.POP.TOTL,2003,1826863.0
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2003,1.75228455517665
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,4.00736658870518
Botswana,BWA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,301014357.778797
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2003,7511582173.37724
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.62589474959299
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.1671843856504
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,14.7149197228147
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,12.9596010144732
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,15.1807837086861
Brazil,BRA,"Population, total",SP.POP.TOTL,2003,182629278.0
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2003,1.18566943930002
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.50347763554507
Brazil,BRA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8392905884.03499
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2003,558233745651.874
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.14082899824888
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2003,21982.0
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,2003,3.20804029713205
Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.22219651944208
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.299999999999967
Brunei Darussalam,BRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.9692157314985
Brunei Darussalam,BRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,69.289251837004
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2003,354045.0
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,2003,1.87658391830951
Brunei Darussalam,BRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,3.71141961800389
Brunei Darussalam,BRN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,243373245.014866
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2003,6557397070.22741
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.90395547653115
Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,9.09562775017386
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.34864169582755
Bulgaria,BGR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,44.5969394925382
Bulgaria,BGR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,34.4169458788193
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2003,7775327.0
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,2003,-0.79211363763553
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.69120147161229
Bulgaria,BGR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,569054077.451376
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2003,21144957990.4681
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,5.23715425251341
Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,25.9609768246545
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.03456574053815
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,21.1478047493266
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,9.22043165840572
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2003,13030591.0
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2003,3.10451751268277
Burkina Faso,BFA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.0730553376671
Burkina Faso,BFA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,50757054.3702684
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2003,4740768142.67494
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.80249388870359
Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,42.8412837005394
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,10.6474645658306
Burundi,BDI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,20.9948980541304
Burundi,BDI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,6.38141402548028
Burundi,BDI,"Population, total",SP.POP.TOTL,2003,6860846.0
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2003,3.13736150828626
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2003,784654423.620476
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-1.22372796023444
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,10.1436982527383
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.18817038620528
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,67.4040296407038
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,31.3643511669509
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2003,480089.0
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,2003,1.43878620109395
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.648753558764804
Cabo Verde,CPV,Military expenditure (current USD),MS.MIL.XPND.CD,2003,5782831.64283594
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2003,813260468.873834
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.17625932578332
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,31.9708220471229
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.94174611779921
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,66.5603418571615
Cambodia,KHM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,56.5204703512745
Cambodia,KHM,"Population, total",SP.POP.TOTL,2003,12787710.0
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,2003,1.78257622928652
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.44751885069459
Cambodia,KHM,Military expenditure (current USD),MS.MIL.XPND.CD,2003,67525224.4339131
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2003,4658246918.32119
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.50589556031385
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,17.473784234889
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.623163557374316
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,20.8062811308613
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,19.4369114585916
Cameroon,CMR,"Population, total",SP.POP.TOTL,2003,16354326.0
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2003,2.72911509031776
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.3838069976001
