Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Andorra,AND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1772.507935,1989.831665,2214.391602,2138.999268,2489.10791,3046.019531,3024.994629,3796.64502,3956.992676,3029.506348,3056.725342,3113.924561,2729.944092,2796.619873,2910.015381,3188.003174,3061.790527,3336.917725,0,0
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2361636235,2895047587,3159826892,3456264325,3952395030,4085780203,3674190066,3449925694,3629133063,3188653259,3193513470,3271686452,2789882569,2896611879,3000160415,3218418632,3155150256,2891002460,3325143693,3352031094
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.694203716,8.135676338,5.397795985,4.808688699,1.553188141,-5.559186369,-5.302846543,-1.974958,-0.008069753,-4.974443719,-3.547596515,2.504465521,1.434140395,3.70967807,0.34607189,1.58876549,2.015547638,-11.18393994,8.287199781,8.809579348
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.198384502,6.250877905,5.060402948,5.191280189,5.242278337,4.805339338,6.621196764,6.180293498,5.84568088,6.069629991,6.50749232,7.547056779,9.122534372,9.83116886,10.01699597,8.607741802,7.882625069,9.946543571,11.48634538,13.64910946
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.58879566,2.65592647,2.91183472,0,0
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.57989074,45.19958873,41.06469436,31.15729583,40.15428452,48.88967965,63.68884384,42.58051942,39.31255882,35.85996671,36.06484697,34.63789332,33.13391814,25.24567262,23.25272022,25.5417235,17.03878307,27.62748819,26.71922262,24.7471748
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,54.32133881,58.38035832,65.52626777,63.4678635,67.90578337,72.4750288,58.7573003,61.54311589,60.66994752,55.94013063,50.74708579,44.69502946,29.75459795,28.12448545,29.004102,40.83628983,40.79075505,38.31454074,47.74527598,43.42292566
Angola,AGO,"Population, total",SP.POP.TOTL,18124342,18771125,19450959,20162340,20909684,21691522,22507674,23364185,24259111,25188292,26147002,27128337,28127721,29154746,30208628,31273533,32353588,33428486,34503774,35588987
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.413321212,3.506388824,3.557658989,3.592013313,3.639589304,3.670909202,3.693482476,3.734797658,3.758796385,3.758702522,3.735525429,3.684428967,3.617677518,3.586211007,3.550986636,3.464456984,3.395277792,3.268348405,3.166029862,3.096752671
Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.761479074,3.471180187,3.692240947,3.761495305,3.114054493,3.573120381,4.709610048,4.177584522,3.255660351,3.236659499,4.455239422,4.698454516,3.105426293,2.733334945,2.507982806,1.95578681,1.739070159,1.700178161,1.289922653,1.328722328
Angola,AGO,Military expenditure (current USD),MS.MIL.XPND.CD,670021164.4,817533582.2,1365055399,1970309115,2032432883,3163591147,3311193245,3500794836,3639496374,4144634851,6090751702,6846249313,3608299115,2764054937,3062872914,1983613748,1470938717,993594404.6,981451011.9,1622763732
Angola,AGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,34.8696785,49.77629852,54.21235657,69.76922607,92.84111786,135.6315308,120.0315094,96.66415405,121.9136887,121.7957535,142.8861694,130.7423401,107.6435623,94.1061554,112.851471,83.89920044,69.37934113,50.74262238,0,0
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,17812704627,23552057820,36970901024,52381025102,65266415707,88538664884,70307196474,83799473760,1.12E+11,1.28E+11,1.32E+11,1.36E+11,90496420626,52761617226,73690155047,79450688232,70897962713,48501561230,66505129989,1.07E+11
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.99,10.95000001,15.02999999,11.55,14.01000001,11.16999999,0.860000002,4.398375938,3.472053148,8.542107076,4.954613031,4.82255927,0.943571561,-2.580111222,-0.147149825,-1.316361689,-0.702272958,-5.638214717,1.199210521,3.04540301
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.748065754,1.609973946,1.756335988,1.652115213,1.6058909,1.547636104,1.491637243,1.633408459,1.637178757,1.812630645,1.484079192,1.441104103,1.445411315,1.458416725,1.66492909,1.626791912,1.647758375,2.280298754,2.081786622,1.954438733
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.58143282,5.11667967,4.99094057,4.63050652,4.44609547,4.20027018,4.17732763,5.37907028,5.44257212,5.47921467,5.50909233,5.87269926,5.27965546,5.12190151,4.87493944,4.84869289,4.37567186,5.61472893,0,0
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.993530552,2.030077579,2.098751967,1.787785374,1.416052594,5.333806398,-0.550159996,3.370025402,3.456749672,3.376880443,1.059497824,1.089441574,0.968993459,-0.489437796,2.43248789,1.207157934,1.431355982,0.625989707,2.062996385,7.531078346
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,78075,78941,79869,80895,82016,83251,84534,85695,86729,87674,88497,89236,89941,90564,91119,91626,92117,92664,93219,93763
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1.133521508,1.103083483,1.16870545,1.276422495,1.376233272,1.494579062,1.52936795,1.364066055,1.199383375,1.083707561,0.934326293,0.831589248,0.786935419,0.690288329,0.610956145,0.554872966,0.534443401,0.592053943,0.597151595,0.581875833
Antigua and Barbuda,ATG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,612.1538086,596.0717773,639.2401733,662.7189331,711.5620728,691.2073364,606.9046021,720.9244385,713.9985352,749.9437866,735.4927979,822.3922119,784.6453857,812.5109253,785.4710083,849.8334961,801.5438232,830.3395386,0,0
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,856396296.3,919729629.6,1022962963,1157662963,1312759259,1370070370,1228329630,1148700000,1281337037,1327107407,1325425926,1378829630,1437755556,1489692593,1531151852,1661529630,1725351852,1410796296,1601366667,1867733333
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.076543688,5.767028612,6.473831316,12.70814853,9.315383163,-0.014340652,-11.96269725,-7.840594744,-1.958612628,1.439268513,0.485932081,2.211452513,1.445155299,4.099765539,2.463333366,6.953186092,3.10044515,-18.8803992,8.191718462,9.516395644
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.32816694,8.36248661,7.938754274,6.935572291,7.452353946,7.318954597,5.273623469,7.132167451,6.99873377,5.781744207,6.052918437,6.712703514,5.156685902,6.26456582,5.231622377,4.537878897,5.318555997,6.357033676,7.306308855,6.639898278
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.89451647,7.22868252,7.61078882,7.64032793,7.83455086,8.1826973,9.45599556,9.44546413,9.41819859,9.82726669,9.78097916,9.67129993,10.22933674,9.00189781,10.44225693,9.49909592,9.47170544,9.98438072,0,0
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.7138051,16.84502668,17.30539424,17.40678527,18.28242031,18.341773,14.49614185,16.03718986,16.75694585,14.28868291,14.71675561,14.00131506,11.78057404,13.56679268,13.96931778,16.32585021,14.70573667,13.59828437,14.93343631,15.3509523
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.93094293,23.84761942,23.24587673,23.0266946,22.66275031,22.06090038,19.56098506,18.93382341,18.44920915,16.23785946,14.61717339,14.40547859,10.70565205,12.52709517,11.32028336,14.43668575,17.92487838,16.60541444,17.99658794,16.29956168
Argentina,ARG,"Population, total",SP.POP.TOTL,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.032360859,1.015336684,1.033476224,1.034671736,1.006297331,0.992294094,1.014283893,0.255582398,1.15305928,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,0.993397493,0.970053991,0.947490959,0.925835474
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.060895057,0.883295359,0.847154784,0.788233877,0.792548175,0.762756475,0.886508577,0.814878105,0.764287094,0.784824721,0.83773643,0.878100919,0.850128583,0.813140078,0.856137916,0.732300348,0.699696134,0.734492612,0.630928835,0.411211299
Argentina,ARG,Military expenditure (current USD),MS.MIL.XPND.CD,1374873734,1465809188,1699579152,1847553130,2296448242,2788980205,2981852290,3475348407,4051930105,4563217859,5137974301,4979442724,5482616701,4509647660,5459643672,3842852365,3132654926,2830929705,3073433323,2577581833
Argentina,ARG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,260.9826355,310.2199402,390.8044739,453.6393433,569.2883911,742.9046631,781.7780151,980.1362915,1202.563965,1361.991577,1415.210083,1280.614868,1525.053101,1149.313354,1525.591064,1122.474976,958.5234985,863.7144165,0,0
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1.28E+11,1.65E+11,1.99E+11,2.33E+11,2.88E+11,3.62E+11,3.33E+11,4.24E+11,5.30E+11,5.46E+11,5.52E+11,5.26E+11,5.95E+11,5.58E+11,6.44E+11,5.25E+11,4.48E+11,3.86E+11,4.88E+11,6.31E+11
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.837040796,9.029573301,8.85165992,8.0471515,9.007650875,4.057233103,-5.918525076,10.12539816,6.003951693,-1.026420454,2.405323781,-2.512615321,2.731159828,-2.080327844,2.818502978,-2.617396463,-2.000861003,-9.900484814,10.71800993,4.95636996
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.17936182,6.05510139,5.8618803,5.85007095,5.49814034,6.63976622,8.44377708,9.23538303,9.37588882,9.13455009,10.32345009,10.17827892,10.11762714,9.95195866,10.36270523,10.00543404,11.3798008,12.24103546,0,0
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.721553366,6.961261359,0.638928002,2.892356625,4.407360896,8.949953354,3.406766827,8.176361385,7.650008079,2.558020078,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,2.52023382,1.443446608,1.211435778,7.184836294,8.64091109
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.56836971,44.87989017,42.82654063,38.88415655,38.7856901,40.27659839,42.603335,44.89456066,46.9123854,48.39986448,49.20156302,47.21848531,41.95668313,42.3336876,48.98633088,53.08021299,54.76335277,39.72382062,43.76344883,50.99284468
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.48299789,28.19074382,27.31319795,22.14598144,18.18935698,14.26572957,14.67090075,19.74841532,22.52318826,27.56181148,28.35348514,28.56038166,29.72539121,33.74427986,38.21604566,39.39289403,41.35080136,29.76498692,35.90643999,50.0136477
Armenia,ARM,"Population, total",SP.POP.TOTL,3084102,3065745,3047246,3026486,3004393,2983421,2964296,2946293,2928976,2914421,2901385,2889930,2878595,2865835,2851923,2836557,2820602,2805608,2790974,2780469
Armenia,ARM,Population growth (annual %),SP.POP.GROW,-0.676510249,-0.596992235,-0.605237484,-0.683602136,-0.732665962,-0.700492225,-0.643106117,-0.609179751,-0.58948961,-0.49817016,-0.448296309,-0.395592881,-0.392995249,-0.444257167,-0.486625263,-0.540251082,-0.564065543,-0.533006607,-0.522963243,-0.377102034
Armenia,ARM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.728372214,2.741996705,2.871931363,2.947613156,3.042574701,3.395579363,4.157049908,4.265646056,3.853946441,3.583766919,3.997244557,3.943378265,4.239225786,4.090349217,3.849730577,4.119886153,4.787705841,4.982543724,4.470781563,4.317106672
Armenia,ARM,Military expenditure (current USD),MS.MIL.XPND.CD,76587998.89,98070488.2,140738102.7,188189116.4,280108688.3,395994365.4,359499343.5,395011507.8,390871433.9,380571678.9,444551859.5,457807021.8,447379807.5,431396218.6,443610413.3,513252026.5,652000174.8,633960400.1,619435471.7,795201580
Armenia,ARM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.145040035,2.486730099,2.712029934,2.715770006,3.018939972,3.172729969,3.840790033,3.249000072,3.143850088,2.772480011,2.650180101,2.247240067,2.80591011,2.75812006,2.707590103,2.255867958,2.571912289,2.705559969,2.771339893,2.49326992
Armenia,ARM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,65.34529114,70.64100647,94.26863098,123.4087677,168.4783936,259.545166,246.335846,290.270813,324.657196,332.8370056,395.7140503,408.8848572,370.9266052,366.2273254,418.8600159,439.4309082,549.4743652,551.543396,0,0
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2807061009,3576615240,4900469511,6384452067,9206301270,11662040714,8647937081,9260285756,10142111825,10619320683,11121464437,11609513247,10553337518,10546136236,11527458709,12457940695,13619290539,12641698583,13878908629,19513474648
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14,10.5,13.9,13.2,13.7,6.9,-14.1,2.2,4.699999999,7.200000001,3.3,3.600000001,3.199999999,0.2,7.500000002,5.2,7.599999999,-7.199999999,5.8,12.6
Aruba,ABW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,70.06307803,67.76537128,76.97498196,76.44847408,74.91104695,73.58085476,74.63801246,75.24646859,84.68677411,83.5416514,85.34296869,84.60655842,72.98075045,70.41932838,71.25560569,72.9607784,72.10898119,68.83556445,70.8303783,77.33465145
Aruba,ABW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,62.73121324,64.66555851,68.07529819,64.59415265,65.06126254,65.52929507,62.91856347,60.21818609,69.75101276,73.1035458,76.54831163,78.27549368,72.85291285,71.82043501,72.54868983,72.25277396,73.23459154,55.32681063,69.06970893,83.12460512
Aruba,ABW,"Population, total",SP.POP.TOTL,92701,93540,94483,95606,96787,97996,99212,100341,101288,102112,102880,103594,104257,104874,105439,105962,106442,106585,106537,106445
Aruba,ABW,Population growth (annual %),SP.POP.GROW,0.997395547,0.90098923,1.003077184,1.181565546,1.227710815,1.241397377,1.233231321,1.13154104,0.93935591,0.810230588,0.749301039,0.69161526,0.637959162,0.590062487,0.537295706,0.494795263,0.451969659,0.134255302,-0.045044623,-0.086392283
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2044111732,2254830726,2360017318,2469782682,2677641341,2843024581,2553793296,2453597207,2637859218,2615208380,2727849721,2790849721,2962907263,2983635196,3092429050,3276184358,3395798883,2558906304,3103184102,3544707788
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.11050501,7.29372894,-0.383139604,1.127412128,3.089543901,1.835755679,-11.67774203,-2.733455707,3.369238122,-1.040800135,6.431481824,-1.586574644,-0.623625633,1.719624116,7.048533259,2.381730126,-2.302836844,-23.98258035,27.63935697,10.45831735
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.887407422,3.061605923,2.885864268,2.731033379,2.206014014,2.342092302,2.301098506,2.204340603,2.292318548,2.26771194,2.285285002,2.220360756,2.375282585,2.404251882,2.70396697,2.457105558,2.113082693,2.009273415,2.300252621,2.675528808
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.88292599,8.09003353,7.97402954,7.98143196,8.05890179,8.25374031,8.55233955,8.42325497,8.53956795,8.67481709,8.75082779,9.84760189,10.18361282,10.09023094,10.1257143,10.07391548,10.22989082,10.6489954,0,0
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.732595966,2.343255225,2.691831683,3.555287737,2.327611289,4.35029855,1.771117166,2.918340027,3.303850156,1.762780156,2.449888641,2.487922705,1.508366722,1.276990945,1.948647409,1.911400944,1.610767873,0.846905537,2.863910422,6.594096713
