Country_Name,Country_Code,Series_Name,Series_Code,Year,Value
Hungary,HUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,56.34434816
Hungary,HUN,"Population, total",SP.POP.TOTL,2003,10129552.0
Hungary,HUN,Population growth (annual %),SP.POP.GROW,2003,-0.286433268
Hungary,HUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.642621594
Hungary,HUN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,1401561253.0
Hungary,HUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,682.8656616
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2003,85285062818.0
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.074249746
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.423514771
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,9.72930241
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.055663298
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,35.57706872
Iceland,ISL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,32.62214303
Iceland,ISL,"Population, total",SP.POP.TOTL,2003,289521.0
Iceland,ISL,Population growth (annual %),SP.POP.GROW,2003,0.69249762
Iceland,ISL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,0.0
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,3837.097168
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2003,11429333038.0
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.142688379
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,19.59199798
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.00848055
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.805858995
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,15.64452227
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,14.94791386
India,IND,"Population, total",SP.POP.TOTL,2003,1117415123.0
India,IND,Population growth (annual %),SP.POP.GROW,2003,1.724269032
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.677776932
India,IND,Military expenditure (current USD),MS.MIL.XPND.CD,2003,16333986643.0
India,IND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,21.88180733
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2003,608000000000.0
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.860381476
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,15.18534822
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.24837184
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,6.757317194
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.13883897
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,30.47765478
Indonesia,IDN,"Population, total",SP.POP.TOTL,2003,223080121.0
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2003,1.338043891
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.909285037
Indonesia,IDN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,2134746704.0
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,25.73569489
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2003,235000000000.0
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.780369124
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,7.451094561
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.95589161
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,16.46801162
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,26.05163294
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,24.62747283
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2003,67954699.0
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,2003,0.927820931
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.405040265
"Iran, Islamic Rep.",IRN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,3717068450.0
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,116.9039154
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2003,154000000000.0
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.639298396
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,8.405608293
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.99196053
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,33.6162106
Iraq,IRQ,"Population, total",SP.POP.TOTL,2003,27068823.0
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2003,3.051311163
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,26.67431259
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2003,21921569479.0
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-36.65815268
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,1.48000382
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.00761414
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.49048968
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,65.69090922
Ireland,IRL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,80.8405916
Ireland,IRL,"Population, total",SP.POP.TOTL,2003,3996521.0
Ireland,IRL,Population growth (annual %),SP.POP.GROW,2003,1.628950962
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.587540936
Ireland,IRL,Military expenditure (current USD),MS.MIL.XPND.CD,2003,965199981.0
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,2910.932129
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2003,165000000000.0
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.013838692
Isle of Man,IMN,"Population, total",SP.POP.TOTL,2003,77939.0
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,2003,0.974724392
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.08494616
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.702756122
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,34.2210873
Israel,ISR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,33.48975885
Israel,ISR,"Population, total",SP.POP.TOTL,2003,6689700.0
Israel,ISR,Population growth (annual %),SP.POP.GROW,2003,1.805519759
Israel,ISR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,6.486405973
Israel,ISR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,8225281206.0
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,1389.938477
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2003,131000000000.0
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.393912964
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.357959442
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.83297729
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.672555528
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,22.84665187
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,23.30219291
Italy,ITA,"Population, total",SP.POP.TOTL,2003,57313203.0
Italy,ITA,Population growth (annual %),SP.POP.GROW,2003,0.444507313
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.708995537
Italy,ITA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,26824213292.0
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,2163.025391
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2003,1580000000000.0
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.138626891
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,5.213862004
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.22014141
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,10.08695652
Jamaica,JAM,"Population, total",SP.POP.TOTL,2003,2651027.0
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,2003,0.483356776
Jamaica,JAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.581596298
Jamaica,JAM,Military expenditure (current USD),MS.MIL.XPND.CD,2003,54845871.82
Jamaica,JAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,150.1188965
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2003,9430234811.0
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.666317593
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,7.48654842
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-0.256541816
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,9.860323691
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,11.46580158
Japan,JPN,"Population, total",SP.POP.TOTL,2003,127718000.0
Japan,JPN,Population growth (annual %),SP.POP.GROW,2003,0.213980949
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.94004661
Japan,JPN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,42486177361.0
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,2653.749268
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2003,4520000000000.0
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,1.535125499
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.466556919
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,8.84089088
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.63
Jordan,JOR,"Population, total",SP.POP.TOTL,2003,5396117.0
Jordan,JOR,Population growth (annual %),SP.POP.GROW,2003,2.260009348
Jordan,JOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,6.001059482
Jordan,JOR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,611847672.8
Jordan,JOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,172.2494659
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2003,10195627645.0
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.161667555
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,7.862206027
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.72334647
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,43.04631033
Kazakhstan,KAZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,48.41702209
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2003,14909019.0
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,2003,0.336408914
Kazakhstan,KAZ,Military expenditure (current USD),MS.MIL.XPND.CD,2003,317564315.1
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,3.230482101
Kazakhstan,KAZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,74.46767426
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2003,30833692900.0
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.3
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,25.80443937
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.84449434
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,9.81569063
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,30.04545059
Kenya,KEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,24.08681531
Kenya,KEN,"Population, total",SP.POP.TOTL,2003,33767122.0
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2003,2.967443353
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.650099843
Kenya,KEN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,245938663.8
Kenya,KEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,25.71190262
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2003,14904517650.0
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.932475546
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,10.66935253
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,93.43879938
Kiribati,KIR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,17.25023989
Kiribati,KIR,"Population, total",SP.POP.TOTL,2003,94302.0
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,2003,2.037541967
Kiribati,KIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,101.993866
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2003,90231037.53
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.006324636
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,2003,23781707.0
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,2003,0.6043698
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,2.964597278
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.4238739
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.514874515
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,29.77676402
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,31.39783726
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2003,47892330.0
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,2003,0.518321453
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.328664618
"Korea, Rep.",KOR,Military expenditure (current USD),MS.MIL.XPND.CD,2003,15847047272.0
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,653.9033814
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2003,703000000000.0
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.147291194
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-1.084812623
Kosovo,XKX,"Population, total",SP.POP.TOTL,2003,1703466.0
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,2003,0.067884679
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,2.76216865
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,0.961350294
Kuwait,KWT,"Population, total",SP.POP.TOTL,2003,2101506.0
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,2003,2.610111849
Kuwait,KWT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,6.54392425
Kuwait,KWT,Military expenditure (current USD),MS.MIL.XPND.CD,2003,3130746413.0
Kuwait,KWT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,628.847168
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2003,47874582232.0
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,17.32602042
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,33.62225264
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.82382107
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.974612952
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2003,5043300.0
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,2003,1.048444924
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.696728798
Kyrgyz Republic,KGZ,Military expenditure (current USD),MS.MIL.XPND.CD,2003,32603112.03
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,4.475419998
Kyrgyz Republic,KGZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,22.03638458
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2003,1919008090.0
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,7.030293201
Lao PDR,LAO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,32.08611458
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.47920704
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,15.48935292
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2003,5689065.0
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,2003,1.469044227
Lao PDR,LAO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,17.61871719
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2003,2023324407.0
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,6.067002303
Latvia,LVA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,3.935344193
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,5.4793458
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.942647529
Latvia,LVA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,48.56470465
Latvia,LVA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,36.04647531
Latvia,LVA,"Population, total",SP.POP.TOTL,2003,2287955.0
Latvia,LVA,Population growth (annual %),SP.POP.GROW,2003,-0.966400801
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.610024275
Latvia,LVA,Military expenditure (current USD),MS.MIL.XPND.CD,2003,189144251.4
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,280.5087891
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2003,11771975157.0
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.422862207
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,8.67109871
Lebanon,LBN,"Population, total",SP.POP.TOTL,2003,4504807.0
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,2003,1.299044696
Lebanon,LBN,Military expenditure (current USD),MS.MIL.XPND.CD,2003,923383084.6
Lebanon,LBN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,375.0754089
Lesotho,LSO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.346886124
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.04550791
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,6.629163571
Lesotho,LSO,"Population, total",SP.POP.TOTL,2003,1993030.0
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,2003,-0.225732599
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,2.369000919
Lesotho,LSO,Military expenditure (current USD),MS.MIL.XPND.CD,2003,27363759.54
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,31.89407539
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2003,1157825435.0
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.559776811
Liberia,LBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,72.2403877
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,3.65521455
Liberia,LBR,"Population, total",SP.POP.TOTL,2003,3085173.0
Liberia,LBR,Population growth (annual %),SP.POP.GROW,2003,0.799708514
Liberia,LBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,8.45924568
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2003,748000000.0
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-30.14513273
Libya,LBY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,4.09220702
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-2.19115192
Libya,LBY,"Population, total",SP.POP.TOTL,2003,5542641.0
Libya,LBY,Population growth (annual %),SP.POP.GROW,2003,2.508633817
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2003,26265625000.0
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,13.01603725
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2003,34000.0
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,2003,0.907042397
Lithuania,LTU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,4.422853915
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.18627787
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-1.13430855
Lithuania,LTU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,52.01392241
Lithuania,LTU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,46.22098408
Lithuania,LTU,"Population, total",SP.POP.TOTL,2003,3415213.0
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,2003,-0.812278097
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.121228498
Lithuania,LTU,Military expenditure (current USD),MS.MIL.XPND.CD,2003,210822413.2
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,338.8630676
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2003,18781721376.0
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,10.56595699
Luxembourg,LUX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,0.464237876
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,6.96221447
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.049840306
Luxembourg,LUX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,112.1298936
Luxembourg,LUX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,132.8480525
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2003,451630.0
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2003,1.21520088
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,0.607179942
Luxembourg,LUX,Military expenditure (current USD),MS.MIL.XPND.CD,2003,179459262.4
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,4607.402832
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2003,29667268248.0
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.619378579
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-1.562452037
"Macao SAR, China",MAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,57.92704129
"Macao SAR, China",MAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,92.86135426
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2003,462533.0
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,2003,2.821504467
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2003,8246479566.0
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,11.64062796
Madagascar,MDG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,32.02979096
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2003,4.74734545
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,-1.704004796
Madagascar,MDG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,20.3364401
Madagascar,MDG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,13.69416282
Madagascar,MDG,"Population, total",SP.POP.TOTL,2003,17724310.0
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2003,2.933416316
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2003,1.324757325
Madagascar,MDG,Military expenditure (current USD),MS.MIL.XPND.CD,2003,72517018.89
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2003,2.610949993
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2003,17.06833839
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2003,6372498890.0
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.784892125
